Group,Group Name,Name,Date,Time,Latitude,Longitude,Altitude,Alarm
Y,SOTA-SK,Velky Bucen,09/04/2025,00:00:00,48.3071,19.8728,,OFF
Y,SOTA-SK,Velky Choc,09/04/2025,00:00:00,49.1515,19.3427,,OFF
Y,SOTA-SK,Velky Javornik,09/04/2025,00:00:00,49.3189,18.3674,,OFF
Y,SOTA-SK,Velky Korcin,09/04/2025,00:00:00,48.5087,19.2782,,OFF
Y,SOTA-SK,Velky Krivan,09/04/2025,00:00:00,49.1876,19.0307,,OFF
Y,SOTA-SK,Velky Polom,09/04/2025,00:00:00,49.5063,18.6712,,OFF
Y,SOTA-SK,Velky Rozsutec,09/04/2025,00:00:00,49.2317,19.0987,,OFF
Y,SOTA-SK,Velky Ziar,09/04/2025,00:00:00,48.4231,18.7432,,OFF
Y,SOTA-SK,Vihorlat,09/04/2025,00:00:00,48.8914,22.1133,,OFF
Y,SOTA-SK,Vojnianska hora,09/04/2025,00:00:00,49.2629,20.4522,,OFF
Y,SOTA-SK,Volovec,09/04/2025,00:00:00,49.2076,19.7632,,OFF
Y,SOTA-SK,Vrata,09/04/2025,00:00:00,49.4118,19.3904,,OFF
Y,SOTA-SK,Vtacnik,09/04/2025,00:00:00,48.6248,18.6347,,OFF
Y,SOTA-SK,Vyhnatova,09/04/2025,00:00:00,48.7566,19.0036,,OFF
Y,SOTA-SK,Vysoka,09/04/2025,00:00:00,48.4164,17.217,,OFF
Y,SOTA-SK,Vysoka,09/04/2025,00:00:00,48.7551,19.3805,,OFF
Y,SOTA-SK,Vysoka,09/04/2025,00:00:00,48.8204,19.2377,,OFF
Y,SOTA-SK,Vysoka,09/04/2025,00:00:00,49.1727,20.0942,,OFF
Y,SOTA-SK,Vysoka,09/04/2025,00:00:00,49.1053,21.8703,,OFF
Y,SOTA-SK,Vysoka,09/04/2025,00:00:00,49.4021,18.689,,OFF
Y,SOTA-SK,Vysoke,09/04/2025,00:00:00,49.0017,19.8697,,OFF
Y,SOTA-SK,Vysoky vrch,09/04/2025,00:00:00,48.7564,19.914,,OFF
Y,SOTA-SK,Vysehrad,09/04/2025,00:00:00,48.8762,18.6997,,OFF
Y,SOTA-SK,Vapec,09/04/2025,00:00:00,48.9394,18.3264,,OFF
Y,SOTA-SK,Vapenna,09/04/2025,00:00:00,48.4602,17.2742,,OFF
Y,SOTA-SK,Vapenna,09/04/2025,00:00:00,48.5387,19.0772,,OFF
Y,SOTA-SK,Zigov,09/04/2025,00:00:00,49.2311,18.2759,,OFF
Y,SOTA-SK,Zlaty stol,09/04/2025,00:00:00,48.7668,20.6557,,OFF
Y,SOTA-SK,Zobor,09/04/2025,00:00:00,48.3466,18.1087,,OFF
Y,SOTA-SK,Zrazy,09/04/2025,00:00:00,48.7536,19.7293,,OFF
Y,SOTA-SK,Zvolen,09/04/2025,00:00:00,48.8906,19.2232,,OFF
Y,SOTA-SK,Zaruby,09/04/2025,00:00:00,48.5238,17.3925,,OFF
Y,SOTA-SK,Usust,09/04/2025,00:00:00,49.4091,19.1868,,OFF
Y,SOTA-SK,Cebrat,09/04/2025,00:00:00,49.102,19.2792,,OFF
Y,SOTA-SK,Cernatin,09/04/2025,00:00:00,49.3176,18.9107,,OFF
Y,SOTA-SK,Cerniny,09/04/2025,00:00:00,49.1397,22.0402,,OFF
Y,SOTA-SK,Cervena skala,09/04/2025,00:00:00,48.9064,21.9245,,OFF
Y,SOTA-SK,Cerveny grun,09/04/2025,00:00:00,48.9858,19.4145,,OFF
Y,SOTA-SK,Cierna Lutisa,09/04/2025,00:00:00,49.3145,18.9865,,OFF
Y,SOTA-SK,Cierna hora,09/04/2025,00:00:00,49.1931,20.624,,OFF
Y,SOTA-SK,Cierna hora,09/04/2025,00:00:00,48.9697,21.425,,OFF
Y,SOTA-SK,Cierna hora,09/04/2025,00:00:00,49.3026,21.5083,,OFF
Y,SOTA-SK,Cierny vrch,09/04/2025,00:00:00,48.5232,18.6928,,OFF
Y,SOTA-SK,Cipcie,09/04/2025,00:00:00,49.1339,18.7664,,OFF
Y,SOTA-SK,Dumbier,09/04/2025,00:00:00,48.9364,19.6403,,OFF
Y,SOTA-SK,Durovie vrch,09/04/2025,00:00:00,48.4775,19.3192,,OFF
Y,SOTA-SK,Ladonhora,09/04/2025,00:00:00,49.2816,18.8787,,OFF
Y,SOTA-SK,Ladovy stit,09/04/2025,00:00:00,49.1987,20.1828,,OFF
Y,SOTA-SK,Lubena,09/04/2025,00:00:00,48.9323,18.9808,,OFF
Y,SOTA-SK,Lupcianska Magura,09/04/2025,00:00:00,49.009,19.4373,,OFF
Y,SOTA-SK,Sarissky hrad,09/04/2025,00:00:00,49.052,21.1765,,OFF
Y,SOTA-SK,Siator,09/04/2025,00:00:00,48.1763,19.8412,,OFF
Y,SOTA-SK,Simonka,09/04/2025,00:00:00,48.9453,21.4672,,OFF
Y,SOTA-SK,Sip,09/04/2025,00:00:00,49.1655,19.1788,,OFF
Y,SOTA-SK,Sipotska hora,09/04/2025,00:00:00,49.2418,21.3201,,OFF
Y,SOTA-SK,Stibel,09/04/2025,00:00:00,49.3463,19.2512,,OFF
Y,SOTA-SK,Styri chotare,09/04/2025,00:00:00,48.6415,20.1735,,OFF
Y,SOTA-SK,Stalova,09/04/2025,00:00:00,48.5241,18.9472,,OFF
Y,SOTA-SK,Zalostina,09/04/2025,00:00:00,48.8173,17.4268,,OFF
Y,SOTA-SK,Zelehost,09/04/2025,00:00:00,49.2308,18.8988,,OFF
Y,SOTA-SK,Zeleznik,09/04/2025,00:00:00,48.6205,20.1302,,OFF
Y,SOTA-SK,Zelobudzska skalka,09/04/2025,00:00:00,48.6398,19.4065,,OFF
Y,SOTA-SK,Zibrica,09/04/2025,00:00:00,48.3674,18.1516,,OFF
Y,SOTA-SK,Zibrid,09/04/2025,00:00:00,49.1278,18.6093,,OFF
