callsign,name,band,freq_tx,freq_rx,ctcss_tx,ctcss_rx,c4fm,dmr,dmr_id,dmr_cc,dstar,dstar_rpt1,dstar_rpt2,fm,landmark,state,country,country_code,loc_exact,lat,long,locator,sea_level,skip,scan_group,source_id,source_name,source_provider,source_type,source_license,source_url,offset,dup,ctcss,simplex,split,multimode,name_formatted,distance,heading
OE/TI-982,Lärchspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.2233,10.2308,JN57CF,2394,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-982,,
OE/SB-397,Lärchwand,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.2319,12.6139,JN67HF,2388,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-397,,
OE/OO-342,Lärmerstange,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7928,14.7167,JN77IT,1477,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-342,,
OE/TI-739,Löcherkogel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.9592,10.7917,JN56JX,3324,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-739,,
OE/TI-765,Löffelspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0175,12.1642,JN67BA,3190,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-765,,
OE/VB-391,Löffelspitze,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.2531,9.8275,JN47VG,1962,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-391,,
OE/TI-028,Lüsener Fernerkogel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0967,11.115,JN57NC,3298,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-028,,
OM/TN-038,Macicie,,,,,,False,False,,,False,,,False,,Trenciansky,Slovakia,SVK,True,48.9592,18.335,JN98EX,758,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/TN-038,,
OE/TI-844,Madaunspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0767,10.2975,JN57DB,2961,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-844,,
OE/ST-287,Madereck,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.4194,15.2222,JN77OK,1050,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-287,,
OE/TI-810,Madleinkopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0172,10.2489,JN57CA,2907,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-810,,
OE/KT-188,Magdalensberg,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.7278,14.4289,JN76FR,1059,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-188,,
OE/ST-534,Magdwieseck,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.4486,14.7947,JN77JK,1644,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-534,,
OE/KT-315,Magernigspitz,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.9613,12.996,JN66LX,2640,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-315,,
OM/BB-018,Magnet,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.7159,19.89,JN98WR,964,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-018,,
OM/TN-002,Magura,,,,,,False,False,,,False,,,False,,Trenciansky,Slovakia,SVK,True,48.8679,18.5293,JN98GU,1141,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/TN-002,,
OM/ZA-046,Magura,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.2963,19.7942,JN99VH,1232,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-046,,
OM/ZA-056,Magura,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.1581,19.3872,JN99QD,1171,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-056,,
OM/ZA-104,Magura,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.2623,18.9322,JN99LG,920,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-104,,
OE/ST-338,Maierangerkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3478,14.7139,JN77II,2356,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-338,,
OE/TI-895,Mairspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0033,11.2058,JN57OA,2780,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-895,,
OE/NO-297,Maisberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.9342,14.8858,JN77KW,942,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-297,,
OE/TI-674,Maistaller Berg,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.5833,12.1308,JN67BN,998,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-674,,
OE/NO-241,Maißzinken,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8572,15.0809,JN77MU,1075,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-241,,
OM/PO-034,Makovica,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,48.8523,21.4917,KN08RU,981,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-034,,
OE/TI-132,Malgrübler,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.2006,11.5883,JN57TE,2749,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-132,,
OM/ZA-084,Malá Smrekovica,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.0062,19.2062,JN99OA,1485,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-084,,
OM/BB-044,Malá Stožka,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.7751,19.9247,JN98XS,1204,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-044,,
OM/ZA-015,Malý Kriváň,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.1814,18.9932,JN99LE,1671,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-015,,
OM/TN-021,Malý Manín,,,,,,False,False,,,False,,,False,,Trenciansky,Slovakia,SVK,True,49.1486,18.5067,JN99GD,813,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/TN-021,,
OE/NO-267,Mandlstein,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,48.7324,14.8086,JN78JR,874,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-267,,
OE/SB-101,Manlitzkogel,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.3275,12.5419,JN67GH,2247,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-101,,
OE/SB-381,Marchkareck,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.111,13.3471,JN67QC,2661,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-381,,
OE/TI-240,Marchkopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.2511,11.8061,JN57VG,2499,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-240,,
OE/TI-951,Marchreisenspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.1725,11.3083,JN57PE,2620,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-951,,
OE/TI-954,Marchspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.315,10.375,JN57EH,2609,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-954,,
OE/KT-298,Maresenspitz,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,47.0045,13.2295,JN67OA,2916,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-298,,
OM/TT-002,Marhát,,,,,,False,False,,,False,,,False,,Trnavský,Slovakia,SVK,True,48.595,17.9703,JN88XO,748,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/TT-002,,
OE/KT-215,Maria Saaler Berg,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.6675,14.3447,JN76EQ,746,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-215,,
OE/SB-441,Martinsbichl,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.6492,12.61,JN67HP,1327,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-441,,
OE/ST-267,Masenberg,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3492,15.8753,JN77WI,1261,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-267,,
OE/OO-430,Mathausberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.9406,14.4064,JN77EW,718,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-430,,
OE/KT-128,Matschacher Gupf,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.4894,14.1375,JN76BL,1691,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-128,,
OE/KT-137,Matzen,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.5089,14.3622,JN76EM,1627,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-137,,
OE/SB-153,Maurerkogel,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.3303,12.6983,JN67IH,2074,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-153,,
OE/OO-330,Mayrhofberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,48.3675,13.93,JN68XI,654,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-330,,
OE/ST-504,Melleck,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.2823,14.1282,JN77BG,2365,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-504,,
OE/TI-795,Merbspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.025,12.1475,JN67BA,3090,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-795,,
OE/ST-157,Meßnerin,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.56,15.0858,JN77NN,1835,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-157,,
OE/OO-427,Michaelsberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,48.6031,14.0036,JN78AO,748,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-427,,
OE/TL-051,Miesberg,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.6517,12.305,JN67DP,968,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TL-051,,
OE/OO-373,Miesenberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.8678,13.6331,JN67TU,993,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-373,,
OE/ST-539,Mieskogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.6592,15.1792,JN77OP,1554,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-539,,
OE/KT-367,Minachberg,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.9571,14.4311,JN76FW,1054,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-367,,
OE/KT-138,Minichoutz,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.5208,14.5147,JN76GM,1624,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-138,,
OM/PO-019,Minčol,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.2346,20.9892,KN09LF,1157,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-019,,
OM/ZA-032,Minčol,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.2719,19.2467,JN99OG,1394,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-032,,
OE/KT-082,Mirnock,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.7589,13.7147,JN66US,2110,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-082,,
OE/ST-481,Mittagkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.2879,14.9253,JN77LG,938,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-481,,
OE/VB-469,Mittagsfluh,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.3375,9.9839,JN47XI,1637,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-469,,
OE/KT-074,Mittagskogel,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.5067,13.9519,JN66XM,2145,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-074,,
OE/TI-555,Mittagskogel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.5103,12.1511,JN67BM,1595,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-555,,
OE/KT-407,Mittagsspitz,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.9012,13.1105,JN66NV,2434,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-407,,
OE/NO-212,Mitterberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.7681,15.5733,JN77SS,1496,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-212,,
OE/NO-293,Mitterberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.9058,15.7533,JN77VV,990,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-293,,
OE/OO-359,Mitterberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.8519,14.4069,JN77EU,1145,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-359,,
OE/ST-374,Mitterberg,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.5417,14.2617,JN77DN,1046,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-374,,
OE/ST-584,Mitterberg,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.6659,14.9959,JN77LP,978,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-584,,
OE/ST-499,Mittereck,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.2966,13.9727,JN67XH,2469,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-499,,
OE/TI-818,Mittereggspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.04,12.4517,JN67FA,3044,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-818,,
OE/SB-318,Mitterhorn,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.475,12.7586,JN67JL,2206,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-318,,
OE/TI-238,Mitterhorn,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.5494,12.6286,JN67HN,2506,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-238,,
OE/ST-582,Mitterkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.6132,14.8472,JN77KO,1047,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-582,,
OE/OO-148,Mitterspitz,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.4753,13.5958,JN67TL,2925,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-148,,
OE/TI-955,Mittlere Jägerkarspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3533,11.3758,JN57QI,2608,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-955,,
OE/TI-248,Mittlere Kreuzspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3358,10.5925,JN57HI,2496,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-248,,
OE/VB-536,Mittlere Wösterspitze,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.21059,10.19182,JN57CF,2556,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-536,,
OE/KT-281,Mittlerer Bärenkopf,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,47.1279,12.7132,JN67ID,3358,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-281,,
OE/TI-814,Mittlerer Seekarkopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.8733,10.6192,JN56HU,3060,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-814,,
OE/TI-853,Mittlerer Stupfarri,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0775,10.7875,JN57JB,2911,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-853,,
OE/KT-293,Mittleres Schwarzhorn,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,47.0684,13.279,JN67PB,2931,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-293,,
OM/ZA-095,Mních,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.0015,19.7874,JN99VA,1150,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-095,,
