callsign,name,band,freq_tx,freq_rx,ctcss_tx,ctcss_rx,c4fm,dmr,dmr_id,dmr_cc,dstar,dstar_rpt1,dstar_rpt2,fm,landmark,state,country,country_code,loc_exact,lat,long,locator,sea_level,skip,scan_group,source_id,source_name,source_provider,source_type,source_license,source_url,offset,dup,ctcss,simplex,split,multimode,name_formatted,distance,heading,attempts,activations,qsos,grid
AT-0042,Kalkalpen National Park,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,47.79,14.3736,JN77es,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0042 Kalkalpen National Park,,,15,13,838,JN77es
AT-0045,Botanischer Garten Linz County Showground,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.2967,14.2759,JN78dh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0045 Botanischer Garten Linz County Showground,,,4,3,97,JN78dh
AT-0089,Urfahrwaend Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.3112,14.2541,JN78dh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0089 Urfahrwaend Nature Reserve,,,7,7,257,JN78dh
AT-0090,Linzer Tiergarten Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.3104,14.2634,JN78dh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0090 Linzer Tiergarten Nature Reserve,,,7,7,277,JN78dh
AT-0282,European long-distance hiking trail (E4) National Recreation Trail,gps,,,,,False,False,,,False,,,False,"AT-BU,AT-NO,AT-OO,AT-ST,AT-SZ,AT-TR,AT-VO,AT-WI",Oberösterreich,Austria,AT,True,48.0737,16.1617,JN88bb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0282 European long-distance hiking trail (E4) National Recreation Trail,,,90,88,3795,JN88bb
AT-0318,Nordmoor am Grabensee Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,47.9984,13.104,JN67nx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0318 Nordmoor am Grabensee Nature Conservation Reserve,,,0,0,0,JN67nx
AT-0319,Spiessmojer Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.0959,13.2938,JN68pc,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0319 Spiessmojer Nature Conservation Reserve,,,1,1,38,JN68pc
AT-0320,Teile des Hehermooses und der Holzoestersee Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.0584,12.8995,JN68kb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0320 Teile des Hehermooses und der Holzoestersee Nature Conservation Reserve,,,1,1,25,JN68kb
AT-0321,Pfeiferanger Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.053,12.9619,JN68lb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0321 Pfeiferanger Nature Conservation Reserve,,,1,1,34,JN68lb
AT-0322,Nordmoor am Mattsee Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,"AT-OO,AT-SZ",Oberösterreich,Austria,AT,True,47.9939,13.1512,JN67nx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0322 Nordmoor am Mattsee Nature Conservation Reserve,,,12,12,388,JN67nx
AT-0323,Jackenmoos auf dem Muehlberg Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.0786,12.9533,JN68lb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0323 Jackenmoos auf dem Muehlberg Nature Conservation Reserve,,,1,1,34,JN68lb
AT-0324,Feuchtgebiet Teichstaett Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.0327,13.2114,JN68oa,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0324 Feuchtgebiet Teichstaett Nature Conservation Reserve,,,1,1,38,JN68oa
AT-0325,Ettenau Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.0741,12.7643,JN68jb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0325 Ettenau Nature Conservation Reserve,,,0,0,0,JN68jb
AT-0326,Ettenau II Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.0926,12.7568,JN68jc,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0326 Ettenau II Nature Conservation Reserve,,,0,0,0,JN68jc
AT-0327,Buchenwald Ranshofen Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.2349,13.0248,JN68mf,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0327 Buchenwald Ranshofen Nature Conservation Reserve,,,1,1,13,JN68mf
AT-0338,Unterer Inn National Park,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.3006,13.285,JN68ph,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0338 Unterer Inn National Park,,,2,2,30,JN68ph
AT-0339,Seeleitensee (Innviertel) National Conservation Area,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.0589,12.9675,JN68lb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0339 Seeleitensee (Innviertel) National Conservation Area,,,1,1,35,JN68lb
AT-0340,Imsee National Conservation Area,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.0222,13.1362,JN68na,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0340 Imsee National Conservation Area,,,2,2,22,JN68na
AT-0342,Hoellerersee Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.0268,12.8901,JN68ka,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0342 Hoellerersee Nature Conservation Reserve,,,1,1,21,JN68ka
AT-0343,Heratinger See National Conservation Area,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.0708,12.952,JN68lb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0343 Heratinger See National Conservation Area,,,1,1,35,JN68lb
AT-0344,Frankinger Moos National Conservation Area,gps,,,,,False,False,,,False,,,False,AT-OO,Oberösterreich,Austria,AT,True,48.0508,12.9403,JN68lb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-OO,0,,False,True,False,False,AT-0344 Frankinger Moos National Conservation Area,,,0,0,0,JN68lb
AT-0013,Buchberg Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.9502,13.1061,JN67nw,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0013 Buchberg Nature Reserve,,,10,10,441,JN67nw
AT-0039,Hohe Tauern National Park,gps,,,,,False,False,,,False,,,False,"AT-KA,AT-SZ,AT-TR",Salzburg,Austria,AT,True,47.0667,12.6667,JN67ib,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0039 Hohe Tauern National Park,,,7,7,167,JN67ib
AT-0053,Huettschlager Talschluesse Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.1402,13.2902,JN67pd,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0053 Huettschlager Talschluesse Nature Reserve,,,0,0,0,JN67pd
AT-0054,Obertauern Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.2478,13.5601,JN67sf,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0054 Obertauern Nature Reserve,,,3,3,66,JN67sf
AT-0055,Schafberg-Salzkammergutseen Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.7999,13.4642,JN67rt,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0055 Schafberg-Salzkammergutseen Nature Reserve,,,4,4,57,JN67rt
AT-0076,Trumer Seen Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.9794,13.1045,JN67nx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0076 Trumer Seen Nature Reserve,,,50,46,1368,JN67nx
AT-0077,Wallersee Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.91,13.1622,JN67nv,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0077 Wallersee Nature Reserve,,,3,3,135,JN67nv
AT-0082,Fuschlsee Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.8038,13.2758,JN67pt,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0082 Fuschlsee Nature Reserve,,,9,9,243,JN67pt
AT-0083,Tappenkarsee Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.1926,13.3198,JN67pe,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0083 Tappenkarsee Nature Reserve,,,0,0,0,JN67pe
AT-0084,Zeller See Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.3198,12.8046,JN67jh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0084 Zeller See Nature Reserve,,,2,2,91,JN67jh
AT-0282,European long-distance hiking trail (E4) National Recreation Trail,gps,,,,,False,False,,,False,,,False,"AT-BU,AT-NO,AT-OO,AT-ST,AT-SZ,AT-TR,AT-VO,AT-WI",Salzburg,Austria,AT,True,48.0737,16.1617,JN88bb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0282 European long-distance hiking trail (E4) National Recreation Trail,,,90,88,3795,JN88bb
AT-0291,Zentralalpenweg 02 National Scenic Trail,gps,,,,,False,False,,,False,,,False,"AT-BU,AT-KA,AT-NO,AT-ST,AT-SZ,AT-TR,AT-VO",Salzburg,Austria,AT,True,47.2714,14.7821,JN77jg,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0291 Zentralalpenweg 02 National Scenic Trail,,,29,28,1741,JN77jg
AT-0322,Nordmoor am Mattsee Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,"AT-OO,AT-SZ",Salzburg,Austria,AT,True,47.9939,13.1512,JN67nx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0322 Nordmoor am Mattsee Nature Conservation Reserve,,,12,12,388,JN67nx
AT-0328,Hammerauer-Moor Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.7684,13.0071,JN67ms,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0328 Hammerauer-Moor Nature Conservation Reserve,,,1,1,13,JN67ms
AT-0329,Ursprunger Moor Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.8859,13.0619,JN67mv,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0329 Ursprunger Moor Nature Conservation Reserve,,,1,1,17,JN67mv
AT-0330,Weidmoos Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,48.0292,12.9446,JN68la,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0330 Weidmoos Nature Conservation Reserve,,,1,1,24,JN68la
AT-0333,Oichtenriede National Conservation Area,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,48.0202,13.0447,JN68ma,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0333 Oichtenriede National Conservation Area,,,1,1,38,JN68ma
AT-0334,Obertummer See Nature Recreation Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.9611,13.0806,JN67mx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0334 Obertummer See Nature Recreation Reserve,,,2,2,46,JN67mx
AT-0335,Egelseen National Conservation Area,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.9595,13.1256,JN67nx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0335 Egelseen National Conservation Area,,,17,11,232,JN67nx
AT-0336,Blinklingmoos Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.7175,13.4681,JN67rr,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0336 Blinklingmoos Nature Conservation Reserve,,,2,2,23,JN67rr
AT-0337,Buermooser Moor Nature Conservation Reserve,gps,,,,,False,False,,,False,,,False,AT-SZ,Salzburg,Austria,AT,True,47.9994,12.9278,JN67lx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-SZ,0,,False,True,False,False,AT-0337 Buermooser Moor Nature Conservation Reserve,,,1,1,30,JN67lx
AT-0011,Almenland Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.3206,15.5465,JN77sh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0011 Almenland Nature Reserve,,,15,15,330,JN77sh
AT-0038,Zirbitzkogel-Grebenzen Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.0633,14.3581,JN77eb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0038 Zirbitzkogel-Grebenzen Nature Reserve,,,6,5,79,JN77eb
AT-0044,Gesaeuse National Park,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.5734,14.6402,JN77hn,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0044 Gesaeuse National Park,,,5,5,169,JN77hn
AT-0048,Botanischer Garten Graz County Showground,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.0819,15.4571,JN77rb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0048 Botanischer Garten Graz County Showground,,,4,4,94,JN77rb
AT-0066,Riesachtal In Den Schladminger Tauern Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.3465,13.7961,JN67vi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0066 Riesachtal In Den Schladminger Tauern Nature Reserve,,,2,1,39,JN67vi
AT-0067,Stausee Pasz Stein Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.5343,13.9225,JN67xm,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0067 Stausee Pasz Stein Nature Reserve,,,2,2,40,JN67xm
AT-0068,Grebenzen - Furtnerteich Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.0704,14.367,JN77eb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0068 Grebenzen - Furtnerteich Nature Reserve,,,3,3,48,JN77eb
AT-0069,Poellauer Tal Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.3022,15.8385,JN77wh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0069 Poellauer Tal Nature Reserve,,,9,8,217,JN77wh
AT-0071,Soelkerpasz Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.2714,14.0803,JN77ag,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0071 Soelkerpasz Nature Reserve,,,6,6,85,JN77ag
AT-0079,Palten- und Liesingtal Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.4948,14.4857,JN77fl,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0079 Palten- und Liesingtal Nature Reserve,,,2,2,32,JN77fl
AT-0080,Zirbitzkogel Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.0628,14.5701,JN77gb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0080 Zirbitzkogel Nature Reserve,,,2,2,40,JN77gb
AT-0081,Lassnitzau Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,46.8628,15.4758,JN76ru,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0081 Lassnitzau Nature Reserve,,,7,7,168,JN76ru
AT-0088,Wildalpener Salzatal Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.6604,14.9937,JN77lp,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0088 Wildalpener Salzatal Nature Reserve,,,1,1,13,JN77lp
AT-0109,Hoerfeld National Reserve,gps,,,,,False,False,,,False,,,False,"AT-KA,AT-ST",Steiermark,Austria,AT,True,47.0142,14.5128,JN77ga,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0109 Hoerfeld National Reserve,,,4,4,85,JN77ga
AT-0273,Hartberger Gmoos Natura 2000,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.274,15.9713,JN77xg,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0273 Hartberger Gmoos Natura 2000,,,2,2,73,JN77xg
AT-0274,Feistritzklamm / Herberstein Natura 2000,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.2201,15.8102,JN77vf,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0274 Feistritzklamm / Herberstein Natura 2000,,,2,2,124,JN77vf
AT-0275,Stubenbergsee Recreation Site,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.2288,15.7996,JN77vf,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0275 Stubenbergsee Recreation Site,,,2,2,107,JN77vf
AT-0276,Poellauberg Historic Site,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.3152,15.8572,JN77wh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0276 Poellauberg Historic Site,,,2,2,147,JN77wh
AT-0277,Schielleiten Castle Historic Site,gps,,,,,False,False,,,False,,,False,AT-ST,Steiermark,Austria,AT,True,47.2319,15.8255,JN77vf,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0277 Schielleiten Castle Historic Site,,,2,2,116,JN77vf
AT-0281,East Austrian borderland route (07) National Recreation Trail,gps,,,,,False,False,,,False,,,False,"AT-BU,AT-NO,AT-ST,AT-WI",Steiermark,Austria,AT,True,48.1357,16.6334,JN88hd,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0281 East Austrian borderland route (07) National Recreation Trail,,,34,34,1356,JN88hd
AT-0282,European long-distance hiking trail (E4) National Recreation Trail,gps,,,,,False,False,,,False,,,False,"AT-BU,AT-NO,AT-OO,AT-ST,AT-SZ,AT-TR,AT-VO,AT-WI",Steiermark,Austria,AT,True,48.0737,16.1617,JN88bb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-ST,0,,False,True,False,False,AT-0282 European long-distance hiking trail (E4) National Recreation Trail,,,90,88,3795,JN88bb
